tanggal_scraping,area_asal,area_tujuan,bandara_asal,bandara_tujuan,tanggal_terbang,kelas,maskapai,maskapai_operasi,nomor_penerbangan,jam_berangkat,jam_tiba,tgl_tiba,terminal_berangkat,terminal_tiba,durasi_menit,transit,bandara_transit,bagasi_kg,bagasi_unit,cabin_baggage_kg,wifi,wifi_cost,meal,entertainment,usb,power,model_pesawat,seat_layout,seat_pitch_inch,seat_type,harga_idr,refundable,reschedulable,visa_required
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,MH,MH,MH-726,04:15,08:30,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 3,N/A,255,1,KUL,20,KG,7,False,NA,True,True,True,False,Boeing 737-800,3-3,30,STANDARD_LEGROOM,5727100,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,MH,MH,MH-726,04:15,15:00,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 3,N/A,645,1,KUL,20,KG,7,False,NA,True,True,True,False,Boeing 737-800,3-3,30,STANDARD_LEGROOM,6565100,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,MH,MH,MH-722,18:25,15:00,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 3,N/A,1235,1,KUL,25,KG,7,True,FREE,True,True,True,False,Boeing 737 MAX 8,3-3,30,STANDARD_LEGROOM,6721100,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,MH,MH,MH-720,16:05,15:00,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 3,N/A,1375,1,KUL,25,KG,7,True,FREE,True,True,True,True,Airbus A330-300,2-4-2,32,ABOVE_AVERAGE_LEGROOM,7071100,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,MH,GA,MH-5892,08:30,15:00,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 3 International,N/A,390,1,KUL,25,KG,7,False,NA,True,True,False,False,Boeing 737-800,3-3,31,STANDARD_LEGROOM,10981100,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-383,16:45,08:00,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,N/A,915,2,"KUL, PEN",0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,3934040,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-389,20:40,20:40,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,N/A,1440,1,KUL,0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,2887110,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-389,20:40,09:40,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,N/A,780,1,KUL,0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,2887110,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-393,19:10,09:40,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,N/A,870,1,KUL,0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,2887110,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-393,19:10,20:40,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,N/A,1530,1,KUL,0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,2887110,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-383,16:45,09:40,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,N/A,1015,1,KUL,0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,2972209,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-389,20:40,14:35,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,Terminal International,1075,2,"KUL, SIN",0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,5390099,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-389,20:40,14:35,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,Terminal International,1075,2,"KUL, SIN",0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,5519277,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-393,19:10,14:35,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,Terminal International,1165,2,"KUL, SIN",0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,5390099,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-393,19:10,14:35,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,Terminal International,1165,2,"KUL, SIN",0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,5519277,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-383,16:45,14:35,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,Terminal International,1310,2,"KUL, SIN",0,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,5480956,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,ID,OD-9110,18:30,14:35,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,Terminal International,1205,1,SIN,20,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,5195572,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,ID,OD-9109,17:45,14:35,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 2F,Terminal International,1250,1,SIN,20,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,4726193,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-186,11:35,14:00,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,20,KG,7,False,NA,True,True,False,False,Boeing 737,3-3,31,STANDARD_LEGROOM,2248169,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-184,09:30,11:55,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,20,KG,7,False,NA,True,True,False,False,Boeing 737,3-3,31,STANDARD_LEGROOM,2312922,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-190,16:35,19:00,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,20,KG,7,False,NA,True,True,False,False,N/A,N/A,N/A,N/A,2473383,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-196,19:15,21:40,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,20,KG,7,False,NA,True,True,True,False,N/A,N/A,N/A,N/A,2194615,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-182,07:05,09:30,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,20,KG,7,False,NA,True,True,False,False,N/A,N/A,N/A,N/A,2840824,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-118,13:35,16:00,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,20,KG,7,False,NA,True,True,False,False,Boeing 737,3-3,31,STANDARD_LEGROOM,2461901,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,IP,IP,IP-300,06:10,08:35,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 3,N/A,145,0,Direct,20,KG,7,False,NA,False,False,False,False,Airbus A320,3-3,29,STANDARD_LEGROOM,2007100,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,IP,IP,IP-302,12:25,14:50,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 3,N/A,145,0,Direct,20,KG,7,False,NA,False,False,False,False,Airbus A320,3-3,29,STANDARD_LEGROOM,2007100,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,QG,QG,QG-882,20:10,22:30,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,140,0,Direct,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,1833800,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,QG,QG,QG-914,18:45,21:05,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,140,0,Direct,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,1833800,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,QG,QG,QG-886,16:10,18:30,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,140,0,Direct,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2017500,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,QG,QG,QG-978,14:20,16:40,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,140,0,Direct,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,1897100,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,QG,QG,QG-918,13:00,15:20,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,140,0,Direct,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,1908800,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,QG,QG,QG-916,11:15,13:35,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,140,0,Direct,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,1912000,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,QG,QG,QG-912,08:10,10:30,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,140,0,Direct,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,1994700,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,QG,QG,QG-910,05:50,08:10,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,140,0,Direct,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,1994700,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-381,09:00,20:40,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2F,N/A,700,1,KUL,30,KG,7,False,NA,False,True,True,False,Boeing 737,3-3,32,ABOVE_AVERAGE_LEGROOM,4937800,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-340,10:00,20:40,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2F,N/A,640,2,"PEN, KUL",15,KG,7,False,NA,False,True,True,False,Boeing 737-800,3-3,32,ABOVE_AVERAGE_LEGROOM,6157100,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,JT,JT,JT-306,20:05,22:20,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1B,Terminal Domestic,135,0,Direct,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,1623600,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,JT,JT,JT-308,18:05,20:20,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1B,Terminal Domestic,135,0,Direct,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,1623600,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,JT,JT,JT-208,17:00,19:20,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1B,Terminal Domestic,140,0,Direct,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,1623600,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,JT,JT,JT-300,16:05,18:20,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1B,Terminal Domestic,135,0,Direct,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,1623600,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,JT,JT,JT-212,14:05,16:20,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1B,Terminal Domestic,135,0,Direct,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,1775600,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,JT,JT,JT-210,13:15,15:30,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1B,Terminal Domestic,135,0,Direct,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,1853500,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,JT,JT,JT-206,10:05,12:20,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1B,Terminal Domestic,135,0,Direct,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,1699600,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,JT,JT,JT-202,09:05,11:20,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1B,Terminal Domestic,135,0,Direct,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,1776500,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,JT,JT,JT-204,08:05,10:20,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1B,Terminal Domestic,135,0,Direct,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,1776500,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,JT,JT,JT-200,05:00,07:15,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1B,Terminal Domestic,135,0,Direct,10,KG,7,False,NA,False,False,False,False,Boeing 737,3-3,29,BELOW_AVERAGE_LEGROOM,1775600,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,ID,ID,ID-6884,19:00,21:15,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2D,Terminal Domestic,135,0,Direct,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,1923500,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,ID,ID,ID-6886,15:00,17:15,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2D,Terminal Domestic,135,0,Direct,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,2013400,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,ID,ID,ID-7011,07:00,09:15,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2D,Terminal Domestic,135,0,Direct,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,2013400,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,"ID, IU",ID,ID-6584,08:00,13:45,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2D,N/A,345,1,SUB,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,3913000,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,"ID, JT",ID,ID-6584,08:00,15:00,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2D,Terminal Domestic,420,2,SUB,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,4109900,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,"ID, IU",ID,ID-6572,06:00,13:45,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2D,N/A,465,1,SUB,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,3913000,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,"ID, JT",ID,ID-6572,06:00,15:00,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2D,Terminal Domestic,540,2,SUB,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,4109900,True,True,False
2026-05-20 13:33,JKTA,KNO,HLP,KNO,2026-05-21,ECONOMY,"ID, JT",ID,ID-7511,05:25,15:00,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,575,2,SUB,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,4420400,True,True,False
2026-05-20 13:33,JKTA,KNO,HLP,KNO,2026-05-21,ECONOMY,"ID, IU",ID,ID-7511,05:25,13:45,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,N/A,500,1,SUB,20,KG,7,False,NA,False,True,True,False,Airbus A320-100/200,3-3,32,ABOVE_AVERAGE_LEGROOM,4275500,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,IU,IU,IU-940,05:25,07:40,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2E,N/A,135,0,Direct,10,KG,7,False,NA,False,True,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,1805500,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,IU,IU,IU-948,17:40,19:55,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2E,N/A,135,0,Direct,10,KG,7,False,NA,False,False,False,False,N/A,N/A,N/A,N/A,1729600,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,BTH,2026-05-21,ECONOMY,"QG, JT",QG,QG-940,05:15,07:00,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,375,1,BTH,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2716350,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,BTH,2026-05-21,ECONOMY,"QG, JT",QG,QG-940,05:15,07:00,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,585,1,BTH,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2716350,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,BTH,2026-05-21,ECONOMY,"QG, JT",QG,QG-940,05:15,07:00,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,925,1,BTH,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2766750,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,BTH,2026-05-21,ECONOMY,QG,QG,QG-940,05:15,07:00,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,650,1,BTH,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2796465,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,BTH,2026-05-21,ECONOMY,"IU, JT",IU,IU-858,15:25,17:05,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2E,N/A,315,1,BTH,10,KG,7,False,NA,False,False,False,False,N/A,N/A,N/A,N/A,2859360,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,BTH,2026-05-21,ECONOMY,"QG, JT",QG,QG-968,14:30,16:05,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 1C,Terminal Domestic,370,1,BTH,15,KG,7,False,NA,False,False,False,False,Airbus A320-100/200,3-3,28,BELOW_AVERAGE_LEGROOM,2895165,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,BTH,2026-05-21,ECONOMY,"GA, JT",GA,GA-154,15:00,16:40,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,340,1,BTH,20,KG,7,False,NA,True,True,False,False,Boeing 737,3-3,31,ABOVE_AVERAGE_LEGROOM,3397482,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,MH,MH,MH-724,19:50,08:30,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 3,N/A,760,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737 MAX 8,2-2,39,CRADLE_RECLINER,9577200,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,MH,MH,MH-724,19:50,15:00,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 3,N/A,1150,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737 MAX 8,2-2,39,CRADLE_RECLINER,9577200,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,MH,MH,MH-710,11:10,08:30,"{'month': '5', 'day': '22', 'year': '2026'}",Terminal 3,N/A,1280,1,KUL,50,KG,7,True,FREE,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,13359200,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,MH,MH,MH-726,04:15,08:30,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 3,N/A,255,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,6549800,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,MH,MH,MH-726,04:15,15:00,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 3,N/A,645,1,KUL,40,KG,7,False,NA,True,True,True,True,Boeing 737-800,2-2,39,CRADLE_RECLINER,7386800,False,False,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,OD,OD,OD-340,10:00,20:40,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2F,N/A,640,2,"PEN, KUL",40,KG,10,False,NA,True,True,True,True,Boeing 737-800,2-2,45,CRADLE_RECLINER,12352687,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-196,19:15,21:40,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,30,KG,7,False,NA,True,True,False,True,N/A,N/A,N/A,N/A,7460310,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-190,16:35,19:00,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,8414811,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-118,13:35,16:00,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,7460310,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-186,11:35,14:00,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,30,KG,7,False,NA,True,True,True,True,Boeing 737,2-2,38,CRADLE_RECLINER,7460310,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-184,09:30,11:55,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,30,KG,7,False,NA,True,True,False,True,Boeing 737,2-2,41,CRADLE_RECLINER,7460310,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,GA,GA,GA-182,07:05,09:30,"{'month': '5', 'day': '21', 'year': '2026'}",N/A,Terminal Domestic,145,0,Direct,30,KG,7,False,NA,True,True,True,True,Boeing 737,2-2,41,CRADLE_RECLINER,7460310,False,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,ID,ID,ID-6884,19:00,21:15,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2D,Terminal Domestic,135,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,5117200,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,ID,ID,ID-6886,15:00,17:15,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2D,Terminal Domestic,135,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,5117200,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,ECONOMY,ID,ID,ID-7011,07:00,09:15,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2D,Terminal Domestic,135,0,Direct,30,KG,7,False,NA,True,True,True,False,Airbus A320-100/200,2-2,45,RECLINER_SEAT,5117200,True,True,False
2026-05-20 13:33,JKTA,KNO,CGK,KNO,2026-05-21,PREMIUM_ECONOMY,OD,OD,OD-340,10:00,20:40,"{'month': '5', 'day': '21', 'year': '2026'}",Terminal 2F,N/A,640,2,"PEN, KUL",40,KG,10,False,NA,True,True,True,True,Boeing 737-800,2-2,45,CRADLE_RECLINER,12352687,False,True,False
